,Unnamed: 0,BARRIO,COMUNA,ID,property_type,place_name,country_name,state_name,lat-lon,lat,lon,currency,price_aprox_local_currency,price_aprox_usd,surface_covered_in_m2,price_per_m2,floor,expenses,description,title,rooms,price,surface_total_in_m2,price_usd_per_m2,price_consistent,pozo,geometry,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,14.0,17.0,22.0,cochera,seguridad,parrilla,pileta,gimnasio,acondicionado,solarium,excelente,terraza,lavadero,balcon,crimes,colectivos,dis_bancos,dis_espver,dis_clubes,dis_comisarias,dis_bomberos,dis_colegios,dis_restaurants,dis_subtes,dis_gym,dis_hospitales,dis_universidades
0,3668,CONSTITUCION,1.0,111805,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1926779.4,109200.0,49.0,2228.5714285714284,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464786nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,109200.0,54.0,2022.2222222222226,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
1,3669,CONSTITUCION,1.0,111774,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1884432.6,106800.0,49.0,2179.591836734694,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464781nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,106800.0,54.0,1977.7777777777767,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
2,3670,CONSTITUCION,1.0,111806,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1928543.85,109300.0,49.0,2230.612244897959,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464787nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,109300.0,54.0,2024.0740740740741,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
3,3671,CONSTITUCION,1.0,111814,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1676227.5,95000.0,41.0,2317.0731707317073,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464831nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,95000.0,47.0,2021.276595744681,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
4,3672,CONSTITUCION,1.0,111773,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1625058.45,92100.0,41.0,2246.3414634146343,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464796nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,92100.0,47.0,1959.5744680851064,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
5,3673,CONSTITUCION,1.0,111807,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1909134.9,108200.0,49.0,2208.1632653061224,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464815nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,108200.0,53.0,2041.5094339622642,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
6,3674,CONSTITUCION,1.0,111772,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1623294.0,92000.0,41.0,2243.902439024391,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464795nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,92000.0,47.0,1957.4468085106384,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
7,3675,CONSTITUCION,1.0,111813,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1930308.3,109400.0,49.0,2232.6530612244896,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464817nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,109400.0,53.0,2064.1509433962265,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
8,3676,CONSTITUCION,1.0,111808,apartment,Monserrat,Argentina,Capital Federal,"-34.6197919041,-58.3813379478",-34.6197919041,-58.3813379478,USD,1658583.0,94000.0,41.0,2292.6829268292677,,1000.0,"departamentos en venta con  piso flotante melamínico y zocalos. muebles de cocina bajo mesada en terminación de melamina,  mesadas de cocina granito con zócalo,  pileta de acero inoxidable,  anafe eléctrico encastrable y horno eléctrico, carpiterias de aluminio anodizado natural de dos hojas corredizas.  calefacción y aire acondicionado por aire mediante equipos tipo split frío-calor.le bleu negocios inmobiliariosvirrey olaguer y feliú 2623 c.a.b.a.tel:   prop lbu6192 ap464829nº matrícula 5691 colegio san isidro cucicba 397",departamento - monserrat,,94000.0,47.0,2000.0,True,0,POINT (-58.3813379478 -34.6197919041),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,320,32,125.93713519514628,89.51909174830435,260.4263739036205,386.3160247174317,951.5298336661257,78.08585336815823,859.0047741035482,206.5240777285706,444.0209339971134,1062.9201378189514,299.02399744984046
9,3677,CONSTITUCION,1.0,17158,apartment,Constitución,Argentina,Capital Federal,"-34.6197676247,-58.3822187651",-34.619767624699996,-58.3822187651,USD,1845614.7,104600.0,49.0,2134.6938775510207,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso 70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,104600.0,54.0,1937.037037037037,True,0,POINT (-58.3822187651 -34.6197676247),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,339,37,204.42013558147477,149.40635379953034,182.1017295769496,441.70731647714246,898.4245157695078,12.147380468567647,933.7311107686699,212.50419214798887,496.79633399187844,1094.4641891663543,332.1133110229911
10,3678,CONSTITUCION,1.0,17172,apartment,Constitución,Argentina,Capital Federal,"-34.6197676247,-58.3822616804",-34.619767624699996,-58.3822616804,USD,1990299.6,112800.0,49.0,2302.0408163265306,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,112800.0,54.0,2088.8888888888887,True,0,POINT (-58.3822616804 -34.6197676247),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,339,37,208.30965157208618,152.8786243589282,178.38635594989898,444.69055129765144,896.0477384421091,13.725368312461729,937.3459776110398,213.69887577999282,499.46308352535476,1096.0095403881614,332.5837117364026
11,3679,CONSTITUCION,1.0,17167,apartment,Constitución,Argentina,Capital Federal,"-34.6197676247,-58.3822187651",-34.619767624699996,-58.3822187651,USD,1947952.8,110400.0,49.0,2253.061224489796,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso 70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,110400.0,54.0,2044.4444444444448,True,0,POINT (-58.3822187651 -34.6197676247),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,339,37,204.42013558147477,149.40635379953034,182.1017295769496,441.70731647714246,898.4245157695078,12.147380468567647,933.7311107686699,212.50419214798887,496.79633399187844,1094.4641891663543,332.1133110229911
12,3680,CONSTITUCION,1.0,82428,apartment,San Telmo,Argentina,Capital Federal,"-34.6197620486,-58.3785451063",-34.6197620486,-58.3785451063,USD,1146892.5,65000.0,40.0,1625.0,,1500.0,"alquiler o venta: impecable 2 1/2 ambientes al contra frente.excelente edificio.hall distribuidor 3 x 2 cerámica.living 2.50 x 4. 1.80 x 1.20 parquet placard ventana.baño 1.80 x 2 cerámica ventana.dormitorio 4 x 4 parquet ventana placard calefacción servicios individuales. condiciones: contrato 24 meses  .alquiler  $ 7.500 con expensas incluidas.1º 45.000.2º 51.7503º 58.500.4º 65250.1 mes de deposito $ 10.875 1 mes adelantado $ 7.500.comisión 4,15% total del contrato,$ 9150 + iva.garantia de capital o seguro de caución.certificación de firmas y seguro de incendio.informes garantia cap fed $ 500 c/u (provincia $ 850)",departamento - san telmo,2.0,65000.0,40.0,1625.0,True,0,POINT (-58.3785451063 -34.6197620486),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,340,24,116.2748744079333,217.31735232826486,285.9196814819292,288.4980033696456,840.9850992366396,43.28670346724434,638.8732101123236,235.0837050368029,250.84125981610018,1012.0069131198694,257.43645795983576
13,3681,CONSTITUCION,1.0,17157,apartment,Constitución,Argentina,Capital Federal,"-34.6197499663,-58.3821758497",-34.6197499663,-58.38217584970001,USD,1863259.2,105600.0,49.0,2155.1020408163267,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso 70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,105600.0,54.0,1955.555555555556,True,0,POINT (-58.38217584970001 -34.6197499663),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,328,36,200.233317290266,145.0126344489131,185.20848416673212,437.4507795209512,899.2577780495642,13.690976808632211,930.8999581683065,209.4950725857263,495.6006436389789,1094.7365257954716,329.7402630082506
14,3682,CONSTITUCION,1.0,11073,apartment,Constitución,Argentina,Capital Federal,"-34.6197476,-58.3829934",-34.619747600000004,-58.3829934,USD,6352020.0,360000.0,351.0,1025.6410256410256,,,"edificio “estrugamou”. excelente piso de 7 ambientes con dependencia. ubicado a mts. de subtes línea “c”, “e” y metrobus. de estilo francés, al frente con 363 m2 totales. orientación este y norte, muy luminoso. hall, estar, sala, amplio comedor, 4 dormitorios (2 con baño c/ bañera en suite), baño completo, toilette de recepción, escritorio, office, cocina, habitación y toilette de servicio, patio, galería vidriada. 2 bauleras en el sótano. pisos de parquet de roble de eslavonia, vitraux y carpinterías originales. techos de doble altura. cochera fija y cubierta.",piso de 7 ambientes con dependencia y cochera.,7.0,360000.0,363.0,991.7355371900826,True,0,POINT (-58.3829934 -34.6197476),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,306,40,274.5839823905685,213.8329800720046,116.16221442836118,403.23329366347343,855.4392604571589,30.6116907849251,1000.1785379173234,241.28693356655572,548.7825288142037,1067.2557628805398,345.32565175146357
15,3683,CONSTITUCION,1.0,7258,apartment,Monserrat,Argentina,Capital Federal,"-34.619743,-58.382996",-34.619743,-58.382996,USD,4675792.5,265000.0,142.0,1866.197183098592,,,"se trata de un semipiso reciclado de amplios ambientes, con muy buena distribución. por su orientación es muy luminoso en todos sus ambientes. hall de entrada, living, comedor, pasillo de distribución, tres domitorios, baño completo, cocina con desayunador, lavadero y baulera. apto profesional.","hermoso departamento antiguo en esquina, luminoso, apto profesional.",5.0,265000.0,147.0,1802.7210884353744,True,0,POINT (-58.382996 -34.619743),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,306,40,274.76703619709826,213.89491827773296,115.70366794597301,403.50211224076867,854.8821853263198,31.03297430776494,1000.5898745296238,240.99489039323603,549.3019778174753,1067.186364792903,344.9166792875702
16,3684,CONSTITUCION,1.0,17148,apartment,Constitución,Argentina,Capital Federal,"-34.6197323079,-58.3820041883",-34.6197323079,-58.3820041883,USD,1605649.5,91000.0,41.0,2219.512195121951,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,91000.0,47.0,1936.1702127659576,True,0,POINT (-58.3820041883 -34.6197323079),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,333,36,184.37367237777684,130.3712603693698,199.67929207453196,424.38009043350667,907.3963665828803,22.699958800407913,917.2867559586424,203.71856838708197,486.6965085341677,1090.5500867906392,326.5432047890856
17,3685,CONSTITUCION,1.0,17150,apartment,Constitución,Argentina,Capital Federal,"-34.6197323079,-58.3821758497",-34.6197323079,-58.38217584970001,USD,1824441.3,103400.0,49.0,2110.204081632653,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,103400.0,54.0,1914.8148148148148,True,0,POINT (-58.38217584970001 -34.6197323079),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,328,35,199.95296070167132,144.08809825352654,184.60949848023222,436.167452516888,897.7049135484042,15.64757912066767,931.6845396479766,207.6155350846451,497.0582190348393,1096.542756045111,327.79169787433136
18,3686,CONSTITUCION,1.0,29092,apartment,Constitución,Argentina,Capital Federal,"-34.6197323079,-58.3821758497",-34.6197323079,-58.38217584970001,USD,1926779.4,109200.0,49.0,2228.5714285714284,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso 70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,109200.0,54.0,2022.2222222222226,True,0,POINT (-58.38217584970001 -34.6197323079),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,328,35,199.95296070167132,144.08809825352654,184.60949848023222,436.167452516888,897.7049135484042,15.64757912066767,931.6845396479766,207.6155350846451,497.0582190348393,1096.542756045111,327.79169787433136
19,3687,CONSTITUCION,1.0,23488,apartment,San Telmo,Argentina,Capital Federal,"-34.6197064,-58.378702",-34.6197064,-58.378702,USD,1058670.0,60000.0,30.0,2000.0,,,living comedorcocina con salida a lavaderobaño completodormitorio con amplio placarpisos de parquet,2 ambientes antiguo,2.0,60000.0,30.0,2000.0,True,0,POINT (-58.378702 -34.6197064),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340,25,103.08927534902453,201.70689943712205,277.98337328427317,282.5401105823664,856.6287425313459,31.270431451284505,654.1831805193963,221.29127727665966,265.89369389754734,1019.5446645324868,259.31810710082516
20,3688,CONSTITUCION,1.0,11334,apartment,San Telmo,Argentina,Capital Federal,"-34.6196972,-58.3772721",-34.6196972,-58.3772721,USD,2293785.0,130000.0,46.0,2826.086956521739,,1900.0,"codigo: 2461-1a790 ubicado en: piedras al 1000 -  publicado por: bianco bienes raices. el precio es de usd 130000 null. operacion	 venta entre calles	 esquina carlos calvo zona	 san telmo precio	 u$s 130,000 ambientes	 3 sup. cubierta (mts2)	 46 sup. desc.(mts2)	 19 sup. total(mts2)	 64 est. unidad	 bueno luminosidad	 muy buena expensas	 $1900 (el valor de las expensas esta sujeto a aumentos y modificaciones) ubicacion	 frente hall	 si living	 4 x 5 con salida a balcon cocina	 3,10 x 2 , equipada con bajo mesada y alacena nro. dormitorios	 2 dormitorios	 1) 3 x 3 con salida a balcon  2) 2,18 x 3 baños	 1 completo cochera	 si , fija agua caliente	 calefon calefaccion	 individual pisos	 parquet ascensores	 si, 2 nro. de pisos del edificio	 11 . publicado a través de mapaprop","2 ambientes amplio al frente con balcon muy luminoso , vista panoramica y cochera fija",2.0,130000.0,64.0,2031.25,True,0,POINT (-58.3772721 -34.6196972),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,397,24,233.12225693126032,310.1087241868845,318.3466092121719,293.763410023524,735.9650251554528,160.08975838267025,550.1399001762629,318.1351945424532,137.34347780965072,1015.4068055208004,319.52859884229065
21,3689,CONSTITUCION,1.0,17144,apartment,Constitución,Argentina,Capital Federal,"-34.6196969911,-58.3822187651",-34.6196969911,-58.3822187651,USD,1842085.8,104400.0,49.0,2130.612244897959,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso 70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,104400.0,54.0,1933.333333333333,True,0,POINT (-58.3822187651 -34.6196969911),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,328,35,203.35723188971173,145.83714578115402,179.69509196637338,436.61900349725533,892.1996405844665,19.812229549028118,936.8642058216543,205.03044166686658,502.6026763292177,1101.6800959924824,324.32950255784675
22,3690,CONSTITUCION,1.0,17163,apartment,Constitución,Argentina,Capital Federal,"-34.6196969911,-58.3821329344",-34.6196969911,-58.3821329344,USD,1866788.1,105800.0,49.0,2159.183673469388,,,"edificio facultad viii, a construirse en la calle carlos calvo 1100, compuesto por monoambientesdivisibles y unificables – cocheras optativas - apto profesional con amenities.laundry piscinasolariumsum/gimnasioparrillaotros detalles de confort.forma de integrar su inversión:10% de reserva, *20% al constituirse el fideicomiso 70% restante pesificado, en 24 cuotasmensuales ajustables con el índice de la cámara argentina de la construcción.fideicomiso al costo.-",edificio facultad viii,1.0,105800.0,54.0,1959.2592592592605,True,0,POINT (-58.3821329344 -34.6196969911),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,329,35,195.5414681357764,138.78827571680046,187.24842930736634,430.627944818067,897.019114233996,20.095192257547033,929.6666426799458,202.76112225372245,497.3819795370531,1098.645463298701,323.5076919205273
23,3691,CONSTITUCION,1.0,11722,apartment,San Telmo,Argentina,Capital Federal,"-34.6196545664,-58.3783370836",-34.6196545664,-58.378337083599995,USD,4393480.5,249000.0,200.0,1245.0,,,"venta de piso tipo ph (1º piso) u$s 249.000 “con excelente renta” opción de venta del 2º y 3º piso totalmente recicladospisos en ph de 200 m2 aprox. 2 halls de recepción 10 habitaciones - 3 baños completos - 1 cocina - techos de doble altura con entrepisos y ventilacion independiente patio - balcón corrido a la callesuper luminosos estado del edificio: muy buenoedificio de 3 pisos con entrada independiente excelente zona turística y de crecimiento a 1 cuadra y media de av. 9 de julio , cercania universidad ,4 cuadras de plaza san telmo - 8 cuadras de puerto madero - por esta y otras propiedades:  también de otras excelentes propiedades con o sin renta en las mejores zonas de bs.as.llamar de domingo a viernes de 10 a 21 hs.- sr. saúl- tel. 11. y cel / wsp. 11.15. mail: (venta condicionada a la solicitud del c.o.t.i. a cargo del propietario)res. gral 2371 - afip.responsableteléfono de linea",piso de 200 m2 - carlos calvo al 800 - san telmo -,12.0,249000.0,200.0,1245.0,True,0,POINT (-58.37833708359999 -34.6196545664),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,337,24,137.03239256769305,232.15061614302934,277.75012020726547,277.43658707070233,827.5744882882019,64.64237423160144,630.5939581557393,239.040168298904,233.72284132725773,1022.3603488700803,275.06317266186784
24,3692,CONSTITUCION,1.0,11721,apartment,Constitución,Argentina,Capital Federal,"-34.6196440159,-58.3783563841",-34.6196440159,-58.3783563841,USD,4393480.5,249000.0,200.0,1245.0,,,"venta de piso tipo ph (1º piso) u$s 249.000 “con excelente renta” opción de venta del 2º y 3º piso totalmente recicladospisos en ph de 200 m2 aprox. 2 halls de recepción 10 habitaciones - 3 baños completos - 1 cocina - techos de doble altura con entrepisos y ventilacion independiente patio - balcón corrido a la callesuper luminosos estado del edificio: muy buenoedificio de 3 pisos con entrada independiente excelente zona turística y de crecimiento a 1 cuadra y media de av. 9 de julio , cercania universidad ,4 cuadras de plaza san telmo - 8 cuadras de puerto madero - por esta y otras propiedades:  también de otras excelentes propiedades con o sin renta en las mejores zonas de bs.as.llamar de domingo a viernes de 10 a 21 hs.- sr. saúl- tel. 11. y cel / wsp. 11.15. mail: (venta condicionada a la solicitud del c.o.t.i. a cargo del propietario)res. gral 2371 - afip.teléfono de linea",venta piso tipo ph - de 200 m2 - balcón al frte -,12.0,249000.0,200.0,1245.0,True,0,POINT (-58.3783563841 -34.6196440159),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,337,24,135.53180184013263,230.14337093853555,276.2189744528339,276.13423738058,829.6544580561942,63.316540578273255,632.711183721015,236.96278629505503,235.67386992995762,1023.6540826558559,275.5272847787343
